"","BRCA1","nonBRCA1","FC_nonBRCA1_BRCA1","logFC_nonBRCA1_BRCA1","p.val.adj.nonBRCA1.BRCA1","labels","input.mz","input.rt","M+H","M+NH4","M+Na","M+K","M+H-H2O","M+H-2H2O"
"FT04071",3691.13916015625,7806.54614257812,2.1149422451598,1.08061826676876,7.30104253059733e-07,"FT04071",226.970959106834,51.0073089599609,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04074",6717.64453125,11654.3803710938,1.734890900654,0.794844941169922,0.00373703218775914,"FT04074",226.985953989462,105.667255401611,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04075",2566.50244140625,10967.98046875,4.27351257953231,2.09542236911328,0.000232967728213262,"FT04075",226.987230720044,42.8936424255371,"No hit","No hit","Ganglioside GT2 (d18:0/23:0);Ganglioside GT2 (d18:1/23:0)","No hit","No hit","No hit"
"FT04077",7511.91357421875,101741.3984375,13.5440054564367,3.75958255444831,1.66762270659149e-10,"FT04077",227.009795885516,113.51887512207,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04081",1197.06115722656,2258.435546875,1.88665009572903,0.915826880826529,0.00384549364093059,"FT04081",227.046808624777,123.976028442383,"No hit","No hit","No hit","Trigoforin;(E)-3-(2-Methylpropylidene)-1(3H)-isobenzofuranone;3-Butylidene-1(3H)-isobenzofuranone","No hit","No hit"
"FT04084",496.966094970703,4373.50708007812,8.80041339708688,3.1375712955589,6.90791466152705e-07,"FT04084",227.067414879229,66.5778160095215,"3-Nitrotyrosine","No hit","No hit","Azelaic acid;Nonate;cis- and trans-Ethyl 2,4-dimethyl-1,3-dioxolane-2-acetate;(+/-)-Ethyl 3-acetoxy-2-methylbutyrate;(+/-)-Methyl 5-acetoxyhexanoate","Uridine;Pseudouridine","L-beta-aspartyl-L-glutamic acid ;Na-L-Glutamyl-L-aspartic acid;Ng-L-Glutamyl-L-aspartic acid"
"FT04085",3484.03100585938,5139.23278808594,1.47508239147208,0.560795539185307,0.0747632316872856,"FT04085",227.064431838601,105.064971923828,"3-Nitrotyrosine","No hit","L-beta-aspartyl-L-alanine ;5-L-Glutamylglycine;Alanyl-Aspartate;Aspartyl-Alanine","No hit","Uridine;Pseudouridine","No hit"
"FT04087",636.857788085938,2578.03869628906,4.04806024911355,2.01723076247553,2.99888935047531e-12,"FT04087",227.083441547914,262.230285644531,"No hit","No hit","No hit","5-Methyl-2-phenyl-2-hexenal","Indolylacryloylglycine","Hydroxyprolyl-Methionine;Methionyl-Hydroxyproline;L-cis-Cyclo(aspartylphenylalanyl)"
"FT04089",525.777221679688,2166.04821777344,4.1197072228683,2.04254181237824,0.000230988959932006,"FT04089",227.078884829346,298.896408081055,"5-Acetylamino-6-formylamino-3-methyluracil","No hit","D-Tryptophan;3-Hydroxymethylantipyrine;(±)-Tryptophan","N6-Acetyl-L-lysine;N-Alpha-acetyllysine;Glycyl-L-leucine;Alanyl-Valine;Glycyl-Isoleucine;Isoleucyl-Glycine;Leucyl-Glycine;Valyl-Alanine","No hit","No hit"
"FT04090",501.339111328125,399.471343994141,-1.25500644505674,-0.327694773122281,0.0419110789126903,"FT04090",227.083653476525,329.933532714844,"No hit","No hit","No hit","5-Methyl-2-phenyl-2-hexenal","Indolylacryloylglycine","Hydroxyprolyl-Methionine;Methionyl-Hydroxyproline;L-cis-Cyclo(aspartylphenylalanyl)"
"FT04093",2247.24047851562,8682.1708984375,3.86348100323129,1.94990130422706,1.53068031797682e-07,"FT04093",227.101476176729,243.526077270508,"Porphobilinogen","Hydroxyphenylacetylglycine","Serinyl-Valine;Valyl-Serine","No hit","Hydroxyprolyl-Hydroxyproline;(2S,4S)-Pinnatanine","Nopalinic acid"
"FT04094",886.265319824219,3001.06079101562,3.38618777457167,1.75966197734816,4.1160914809879e-07,"FT04094",227.100760190451,275.536972045898,"Porphobilinogen","Hydroxyphenylacetylglycine","Serinyl-Valine;Valyl-Serine","No hit","No hit","No hit"
"FT04096",2344.23999023438,12320.5751953125,5.25567998440326,2.39387743339045,0.000252975508765114,"FT04096",227.112444412538,52.1108894348145,"Carnosine;(6R)-6-(L-Erythro-1,2-Dihydroxypropyl)-5,6,7,8-tetrahydro-4a-hydroxypterin;Alanyl-Histidine;Histidinyl-Alanine","No hit","No hit","No hit","No hit","No hit"
"FT04097",22037.984375,21676.0400390625,-1.01669789939884,-0.0238910619042438,0.466599881831355,"FT04097",227.124239972076,472.457977294922,"No hit","No hit","(2xi,6xi)-7-Methyl-3-methylene-1,2,6,7-octanetetrol;(2xi,3xi,6E)-3,7-Dimethyl-6-octene-1,2,3,8-tetrol;3,7-Dimethyl-3-octene-1,2,6,7-tetrol;(1alpha,2alpha,4betaH,6alpha,8R)-p-Menthane-2,6,8,9-tetrol;(1S,2S,4R,8R)-p-Menthane-1,2,8,9-tetrol","No hit","No hit","Isoleucyl-Methionine;Leucyl-Methionine;Methionyl-Isoleucine;Methionyl-Leucine;Alnustone"
"FT04098",3450.28955078125,3478.41235351562,1.00815085294161,0.0117115302140585,0.830077093080943,"FT04098",227.124733947736,512.843994140625,"No hit","No hit","(2xi,6xi)-7-Methyl-3-methylene-1,2,6,7-octanetetrol;(2xi,3xi,6E)-3,7-Dimethyl-6-octene-1,2,3,8-tetrol;3,7-Dimethyl-3-octene-1,2,6,7-tetrol;(1alpha,2alpha,4betaH,6alpha,8R)-p-Menthane-2,6,8,9-tetrol;(1S,2S,4R,8R)-p-Menthane-1,2,8,9-tetrol","No hit","No hit","Isoleucyl-Methionine;Leucyl-Methionine;Methionyl-Isoleucine;Methionyl-Leucine;Alnustone"
"FT04100",200,9958.55810546875,49.7927905273437,5.63786496522499,1.09412934809276e-07,"FT04100",227.123452069241,65.347412109375,"No hit","No hit","(2xi,6xi)-7-Methyl-3-methylene-1,2,6,7-octanetetrol;(2xi,3xi,6E)-3,7-Dimethyl-6-octene-1,2,3,8-tetrol;3,7-Dimethyl-3-octene-1,2,6,7-tetrol;(1alpha,2alpha,4betaH,6alpha,8R)-p-Menthane-2,6,8,9-tetrol;(1S,2S,4R,8R)-p-Menthane-1,2,8,9-tetrol","No hit","No hit","Isoleucyl-Methionine;Leucyl-Methionine;Methionyl-Isoleucine;Methionyl-Leucine;Alnustone"
"FT04101",3463.75341796875,15978.9663085938,4.61319394899776,2.20576594780684,2.06535513498713e-09,"FT04101",227.137233633288,243.987861633301,"No hit","No hit","No hit","No hit","Hydroxyprolyl-Isoleucine;Hydroxyprolyl-Leucine;Isoleucyl-Hydroxyproline;Leucyl-Hydroxyproline","No hit"
"FT04102",43775.5859375,33177.048828125,-1.31945388404741,-0.399940928217225,0.061065438406086,"FT04102",227.148703839318,322.592361450195,"No hit","4-(Methylnitrosamino)-1-(3-pyridyl)-1-butanol","No hit","No hit","No hit","No hit"
"FT04104",3406.6533203125,2898.15307617188,-1.17545665490254,-0.233221340428529,0.0934860951727986,"FT04104",227.163708208336,368.321548461914,"Methyl dihydrojasmonate;Riesling acetal;4,5-Dihydrovomifoliol","No hit","No hit","No hit","1,11-Undecanedicarboxylic acid;Menthyl ethylene glycol carbonate;(±)-1,4-Nonanediol diacetate","Glyceryl 5-hydroxydecanoate"
"FT04105",28046.609375,28843.26953125,1.02840486511571,0.0404083403150429,0.224099933047914,"FT04105",227.173769167381,304.567993164062,"No hit","No hit","No hit","No hit","Isoleucyl-Isoleucine;Isoleucyl-Leucine;Leucyl-Isoleucine;Leucyl-Leucine","No hit"
"FT04106",3463.82666015625,3226.76904296875,-1.07346593884804,-0.102276415104825,0.449895941755048,"FT04106",227.165995463046,446.424005615234,"Methyl dihydrojasmonate;Riesling acetal;4,5-Dihydrovomifoliol","No hit","No hit","No hit","1,11-Undecanedicarboxylic acid;Menthyl ethylene glycol carbonate;(±)-1,4-Nonanediol diacetate","Glyceryl 5-hydroxydecanoate"
"FT04107",8247.6357421875,8575.80615234375,1.03978963431637,0.0562916781478878,0.558511219976198,"FT04107",227.173970272039,340.281051635742,"No hit","No hit","No hit","No hit","Isoleucyl-Isoleucine;Isoleucyl-Leucine;Leucyl-Isoleucine;Leucyl-Leucine","No hit"
"FT04108",3190.34838867188,3505.46997070312,1.09877340767866,0.135893900096517,0.217075847324092,"FT04108",227.180555054254,439.081146240234,"No hit","No hit","No hit","No hit","4-Acetyl-6-tert-butyl-1,1-dimethylindane","Santalyl acetate;alpha-Santalyl acetate"
"FT04113",7122.28076171875,6757.19995117188,-1.05402841608728,-0.0759137618475996,0.146668250473569,"FT04113",227.246495446369,270.49267578125,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04119",3904.8623046875,11534.1499023438,2.9537917095048,1.5625680961571,2.94420787635114e-08,"FT04119",227.934076913912,55.7597007751465,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04120",791.306701660156,3322.17126464844,4.19833581300214,2.06981756833955,1.49672338015502e-12,"FT04120",227.933930776324,170.224067687988,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04121",4187.15625,5451.90405273438,1.30205412151371,0.380789417179925,0.00170550350437663,"FT04121",227.942262480832,42.9314918518066,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04122",14449.02734375,2129.49578857422,-6.7851870951218,-2.76238859714493,1.72553994689888e-06,"FT04122",227.953553220319,47.897,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04123",4183.62939453125,9704.390625,2.31961048884621,1.21388256699572,0.000390614057197358,"FT04123",227.977599646345,173.11597442627,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04124",3675.92163085938,13121.5874023438,3.56960477399409,1.83576434815821,2.89179406164874e-10,"FT04124",227.977664028854,93.6861228942871,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04125",1625.88171386719,4615.73095703125,2.83890944689491,1.5053368319439,0.000103608383821729,"FT04125",227.984101140099,42.9001884460449,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04126",1062.10424804688,6702.12060546875,6.31022860307113,2.65769227122098,2.9839200310613e-05,"FT04126",227.993040180673,266.190063476562,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04127",1452.63415527344,2574.31555175781,1.77217060635149,0.825517498412844,0.00210977104103849,"FT04127",227.988573192486,105.475738525391,"No hit","No hit","Ganglioside GT1b (d18:0/12:0);Ganglioside GT1b (d18:1/12:0);Ganglioside GT1c (d18:0/12:0);Ganglioside GT1c (d18:1/12:0);Ganglioside GT2 (d18:0/24:1(15Z));Ganglioside GT2 (d18:1/24:0);Ganglioside GT2 (d18:1/24:1(15Z))","No hit","No hit","No hit"
"FT04129",200,2022.36291503906,10.1118145751953,3.33797000842217,0.00441378093040415,"FT04129",228.003334415556,96.1224975585938,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04130",1271.33410644531,7257.52661132812,5.70859113629885,2.51313473657422,3.69980962024865e-08,"FT04130",228.006691613478,191.916717529297,"No hit","No hit","No hit","Kynurenic acid","No hit","No hit"
"FT04131",974.991271972656,12795.1845703125,13.1233837041685,3.71406784409887,1.0091008980798e-10,"FT04131",228.011391443035,113.633232116699,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04132",209.102844238281,4004.17034912109,19.1492868674621,4.2592187610881,0.00174427076558378,"FT04132",228.023200990165,229.338989257812,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04133",2104.83276367188,1005.11849975586,-2.09411404146191,-1.06634001083203,0.0248206429550245,"FT04133",228.035609875004,53.10205078125,"No hit","Ganglioside GT1b (d18:1/16:0);Ganglioside GT1c (d18:1/16:0)","No hit","No hit","No hit","Epinephrine sulfate;N-acetyl-S-(3-oxo-3-carboxy-n-propyl)cysteine"
"FT04134",6089.9658203125,4849.09765625,-1.25589671564217,-0.328717822543356,9.51035832083948e-06,"FT04134",228.04622508339,262.222534179688,"No hit","No hit","No hit","S-Prenyl-L-cysteine","No hit","No hit"
"FT04137",1207.55627441406,4036.79162597656,3.34294286031127,1.7411186957121,0.00833178603338447,"FT04137",228.076752023311,68.9365692138672,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04138",2409.35595703125,11099.1484375,4.60668686381073,2.20372953512878,2.33620825828855e-07,"FT04138",228.096349990174,104.411155700684,"Deoxycytidine","N-Carbamoyl-2-amino-2-(4-hydroxyphenyl)acetic acid","No hit","No hit","Asparaginyl-Hydroxyproline;Hydroxyprolyl-Asparagine","No hit"
"FT04143",1474.33386230469,3925.44445800781,2.66252072096583,1.41279275310122,0.535226843191649,"FT04143",228.121807790609,273.864135742188,"No hit","Sinapyl alcohol;3,4-Dihydroxyphenylvaleric acid","Pantothenol","No hit","No hit","No hit"
"FT04144",574.000854492188,3704.244140625,6.45337739767322,2.69005439768588,6.58872828288167e-11,"FT04144",228.138927721313,243.661041259766,"No hit","1,3-Diphenyl-1-propanone;1,3-Diphenyl-2-propanone;Lactaroviolin","No hit","No hit","No hit","N-(Heptan-4-yl)benzo[d][1,3]dioxole-5-carboxamide"
"FT04145",5561.18505859375,4540.02392578125,-1.22492417430086,-0.292692445761802,0.10429749482198,"FT04145",228.152117129109,322.592849731445,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04148",7997.73779296875,5991.01293945312,-1.33495585367552,-0.416792033495992,0.541427330086857,"FT04148",228.17307289459,407.037048339844,"No hit","No hit","No hit","No hit","Lysyl-Valine;Valyl-Lysine","No hit"
"FT04149",9423.6875,8022.18090820312,-1.17470393747463,-0.232297197847725,0.758724948349444,"FT04149",228.173038748706,452.431915283203,"No hit","No hit","No hit","No hit","Lysyl-Valine;Valyl-Lysine","No hit"
"FT04150",4424.85400390625,4155.67529296875,-1.06477375924749,-0.0905469223898665,0.512887602769101,"FT04150",228.176889528087,304.567993164062,"No hit","No hit","No hit","No hit","No hit","N-Desmethylvenlafaxine;Hydroxy-alpha-sanshool"
"FT04154",3636.28149414062,3917.95959472656,1.0774632274866,0.107638632722261,0.193018824192759,"FT04154",228.230469879732,442.418014526367,"No hit","Tetradec-2-enal;(Z)-8-Tetradecenal","No hit","No hit","No hit","No hit"
"FT04156",3329.904296875,3515.66772460938,1.05578641641704,0.0783180097517602,0.732989212128325,"FT04156",228.266775485326,484.473083496094,"No hit","1-Pentadecene;(E)-7-Pentadecene","No hit","No hit","No hit","No hit"
"FT04158",3741.17529296875,3155.40222167969,-1.18564133195585,-0.245667646589354,0.0499703395898862,"FT04158",228.477380569753,124.161670684814,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04161",229.214538574219,5667.18341064453,24.7243627995679,4.62786143497188,0.00245829367214689,"FT04161",228.661201434812,262.295013427734,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04162",5642.0322265625,5921.76806640625,1.04958068805895,0.0698130801963999,0.378099050569391,"FT04162",228.897787891717,60.6470756530762,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04163",2310.99096679688,3272.88024902344,1.41622373087844,0.502049196163788,0.0180830792751599,"FT04163",228.907557863557,48.2912292480469,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04165",5800.86376953125,1227.30206298828,-4.72651675937633,-2.2407773706222,6.63705638115935e-06,"FT04165",228.954368012829,47.83274269104,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04166",2688.76611328125,13066.9907226562,4.85984655121597,2.2809107617128,1.70798563359173e-07,"FT04166",228.965218127203,192.032592773438,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04167",3941.86450195312,9660.27490234375,2.45068669852991,1.29318605851392,0.000407439185192539,"FT04167",228.969180980559,173.203979492188,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04169",1705.27185058594,5375.85571289062,3.15249190974651,1.65649266816378,1.74541358162712e-10,"FT04169",228.972712736262,93.7020111083984,"No hit","No hit","No hit","Oxalosuccinic acid","No hit","No hit"
"FT04170",4227.27197265625,20258.970703125,4.79244553796596,2.26076203699455,1.42432628139052e-07,"FT04170",228.976936062689,63.5907974243164,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04171",566.245727539062,5122.58374023438,9.04657375958919,3.17737149871794,4.9417867458975e-11,"FT04171",228.988694129366,113.652,"No hit","No hit","Ganglioside GT2 (d18:0/24:0)","No hit","No hit","No hit"
"FT04174",3414.95458984375,7549.21166992188,2.21063310545142,1.14445960368503,7.12530498679729e-07,"FT04174",229.009624172344,112.555541992188,"No hit","No hit","No hit","3-Dehydroquinate","No hit","No hit"
"FT04176",2740.009765625,2763.38806152344,1.00853219437089,0.0122571384058852,0.649424087674818,"FT04176",229.038050969788,281.31233215332,"No hit","No hit","No hit","6-Hydroxy-1H-indole-3-acetamide","No hit","No hit"
"FT04177",2289.74340820312,1500.79302978516,-1.52568899425853,-0.609460904394402,0.0104052277229733,"FT04177",229.036410095381,51.3942489624023,"No hit","No hit","No hit","6-Hydroxy-1H-indole-3-acetamide","No hit","No hit"
"FT04179",1333.90563964844,200,-6.66952819824219,-2.73758470891648,0.0256830927263726,"FT04179",229.06062035406,52.7095165252686,"L-2-Aminoethyl seryl phosphate","No hit","Glycyl-Methionine;Methionyl-Glycine","No hit","No hit","No hit"
"FT04183",1565.33850097656,2674.96337890625,1.70887215591863,0.773044470202354,0.11991899368701,"FT04183",229.097641551576,44.2164573669434,"No hit","Mukonal","No hit","beta-Damascenone;3,5,8-Megastigmatrien-7-one;2,2,6,7-Tetramethylbicyclo[4.3.0]nona-1(9),4-dien-8-one;xi-3-(4-Isopropylphenyl)-2-methylpropanal","N-acetyltryptophan;Nigellicine","Acetyl-N-formyl-5-methoxykynurenamine;Alpha-N-Phenylacetyl-L-glutamine"
"FT04185",38698.16796875,41663.37109375,1.07662386310883,0.106514307812756,0.00565658160667007,"FT04185",229.110350721387,358.641204833984,"No hit","No hit","No hit","No hit","No hit","No hit"
"FT04187",3216.86596679688,16291.5854492188,5.06442780562621,2.34039927818385,1.1974870574305e-10,"FT04187",229.116853596611,104.70133972168,"Prolylhydroxyproline;Hydroxyprolyl-Proline;Prolyl-Hydroxyproline","3-Methoxytyrosine;Methyldopa","No hit","No hit","L-beta-aspartyl-L-leucine ;L-gamma-glutamyl-L-valine ;Aspartyl-Isoleucine;Aspartyl-Leucine;Isoleucyl-Aspartate;Leucyl-Aspartate","No hit"
"FT04188",1480.27880859375,7359.82824707031,4.97192029254413,2.31380316797667,0.000574880682222431,"FT04188",229.117865652694,244.345916748047,"Prolylhydroxyproline;Hydroxyprolyl-Proline;Prolyl-Hydroxyproline","3-Methoxytyrosine;Methyldopa","Eremopetasinorone A;Benzyl hexanoate;2-Phenylpropyl butyrate;2-Phenylethyl pentanoate;2-Phenylethyl 3-methylbutanoate;Methyl 4-tert-butylphenylacetate;alpha-Methylphenethyl butyrate;Ethyl (±)-2-ethyl-3-phenylpropanoate;10beta-12,13-Dinor-8-oxo-6-eremophilen-11-al","No hit","L-beta-aspartyl-L-leucine ;L-gamma-glutamyl-L-valine ;Aspartyl-Isoleucine;Aspartyl-Leucine;Isoleucyl-Aspartate;Leucyl-Aspartate","No hit"
"FT04189",25536.875,24700.5849609375,-1.03385709449331,-0.0480367820608932,0.125102020637349,"FT04189",229.135480184365,470.454208374023,"No hit","No hit","No hit","2-Methyl-2-phenyl-undecane","No hit","Phenylalanyl-Valine;Valyl-Phenylalanine"
"FT04191",72369.0859375,71399.44140625,-1.01358056186648,-0.0194607622988104,0.327358592358431,"FT04191",229.139498108117,360.976959228516,"No hit","No hit","No hit","No hit","No hit","1,7-Diphenyl-4-hepten-3-one"
"FT04192",37445.73828125,34599.068359375,-1.08227591252768,-0.114068342871946,0.0379258339244449,"FT04192",229.139586309164,387.680603027344,"No hit","No hit","No hit","No hit","No hit","1,7-Diphenyl-4-hepten-3-one"
"FT04193",3541.86987304688,25547.19921875,7.21291299072294,2.8505820207058,1.51886448290646e-05,"FT04193",229.153235642805,287.398132324219,"L-isoleucyl-L-proline ;L-leucyl-L-proline ;Isoleucyl-Proline;Leucyl-Proline","No hit","No hit","No hit","No hit","No hit"
"FT04194",2531.35693359375,4306.01416015625,1.70106953429244,0.766442114974565,0.00158781506094236,"FT04194",229.153064895186,55.9537811279297,"L-isoleucyl-L-proline ;L-leucyl-L-proline ;Isoleucyl-Proline;Leucyl-Proline","No hit","No hit","No hit","No hit","No hit"
